Product ID,Sample,Predicted Price,MSE
bed1,1,45.95,0.0
bed1,2,45.09824123767232,20.852219541641393
bed1,3,41.95176167518695,3.8485088702323047
bed1,4,42.73724953155537,7.547379988631192
bed1,5,40.964100279889095,0.9488713552800098
bed1,6,40.03180072427811,0.001747300550174704
bed1,7,39.26888157185424,0.5200117874114185
bed1,8,40.00909411130165,0.0003645850863997159
bed1,9,39.990000000000016,2.0194839173657902e-28
bed1,10,39.99000000000006,3.2311742677852644e-27
bed1,11,39.24000000000001,5.048709793414476e-29
bed2,1,89.9,0.0
bed2,2,89.89999999999999,2.0194839173657902e-28
bed2,3,89.89999999999999,2.0194839173657902e-28
bed2,4,89.9,0.0
bed2,5,89.9,0.0
bed2,6,89.9,1.9930795964013839
bed2,7,86.92877093889525,0.0008277669249141683
bed2,8,86.86954597834516,0.0009274474349539176
bed2,9,86.9000310168152,9.620428251380097e-10
bed2,10,85.045,0.0
bed2,11,83.64961538,0.0
bed2,12,79.89999999999998,8.077935669463161e-28
bed2,13,77.93333333,0.0
bed2,14,74.0,0.0
bed3,1,97.99778594548627,35.97343624787264
bed3,2,89.25998242531121,2.6082817665536693
bed3,3,85.49710560012502,7.523469688865473
bed3,4,84.8902774401246,9.452817053072608e-05
bed3,5,85.60460256885716,0.49646478004010136
bed3,6,84.85624334824287,0.0019146445729952292
bed4,1,46.09124714638265,3.2715868854689045
bed4,2,47.764526559673605,0.018353053033868846
bed4,3,48.57919286284724,0.46130294494263624
bed4,4,47.65172363396087,0.06164115393359532
bed4,5,49.92210948547226,4.088926771236903
computers1,1,98.71560473381838,0.03400161419019219
computers1,2,103.93680809517367,25.369435787607
computers1,3,99.60469649005992,0.49659714310276587
computers1,4,136.28500478915817,2093.154439217573
computers1,5,86.907381097077,4.628066464221884
computers1,6,115.4722984794823,782.4494822252481
computers1,7,82.58005383693992,130.41517036719054
computers1,8,98.51099854812522,650.8110469224468
computers1,9,46.46561201953236,395.0764782520611
computers1,10,126.69713222301549,2189.9715842983937
computers2,1,84.6308337855942,15.7146209203585
computers2,2,81.52566422083012,2.9779170030532454
computers2,3,77.90792357232364,0.9842156383511004
computers2,4,80.15533730004942,5.086546336994203
computers2,5,77.0260498991959,0.763788778695512
computers3,1,135.98381378878193,3.671769596062284
computers3,2,127.0310840129817,118.13333473286224
computers3,3,143.06321443243576,66.63806986992735
computers3,4,140.35699518988127,54.12537822393621
computers3,5,128.66388323680687,18.54264157825289
computers4,1,143.20559272360998,6.243466590260877
computers4,2,150.68518070647622,1.702553388751928
computers4,3,154.68857076853598,5.3459954665443124e-05
computers4,4,136.6266666666675,178.57867777775604
computers4,5,147.70373184883766,5.227022059019293
computers4,6,153.43055619503173,9.491299094955474
computers4,7,152.16109898408257,9.992546787167862
computers4,8,136.17687650768835,0.0011573200994669823
computers4,9,120.92339110790343,9.872660657728836e-08
computers4,10,118.99999999999523,2.2799165633492825e-23
computers4,11,114.49115380000046,2.0679515313825692e-25
computers4,12,119.98999999999995,1.8175355256292112e-27
computers4,13,119.99000000000001,2.0194839173657902e-28
computers5,1,91.68659066136146,13.590950704437557
computers5,2,95.90230466961894,36.02766134692929
computers5,3,93.46454466987059,212.1259614406557
computers6,1,149.9356955358602,0.0012741712803457637
computers6,2,149.9580427924275,0.00336896575278185
computers6,3,150.03592034764472,0.018474340903859774
consoles1,1,23.584808922254226,0.837574708785472
consoles1,2,27.090647912567277,29.261090005812754
consoles1,3,32.69341788442908,0.03741047801702143
consoles1,4,35.80472789281792,0.5588833812933757
consoles1,5,35.224479720727665,0.9516398152715805
consoles1,6,36.1913150582298,7.542821355186045e-05
consoles1,7,36.20000000000013,1.63578197306629e-26
consoles2,1,23.700954494713393,0.6384737195187288
consoles2,2,19.535192755480608,56.22211207525402
consoles2,3,28.829469487748085,13.472794241372306
consoles2,4,33.418765379069825,0.4568519476424741
consoles2,5,34.90485906706735,0.4968263044270497
cool1,1,99.61975914314999,0.13707829208102462
cool1,2,96.38721069032232,12.980090809927738
cool1,3,71.40630836373684,817.0274275569802
cool1,4,97.26429385446725,7.429473991794948
cool1,5,99.97411708476515,0.00025226699635712247
cool1,6,99.99000000000002,8.077935669463161e-28
cool1,7,99.82535148303225,0.027109134139677728
cool1,8,99.99000000000012,1.63578197306629e-26
cool1,9,99.99078046034596,6.091183516233145e-07
cool1,10,89.89158210886909,0.0007979935075944287
cool2,1,129.99,170.62890625000037
cool2,2,120.08515888618231,0.009055213619459403
cool2,3,130.0525033887962,0.003906673611007398
cool2,4,130.08089021305287,0.008261030828794069
cool2,5,79.74499999999996,2524.5600250000048
cool2,6,129.98999999999987,2.0194839173657902e-26
cool2,7,129.9981796208162,6.690619669646992e-05
cool2,8,129.98997598884208,5.765357052856768e-10
cool3,1,38.16067011482375,720.3496286853149
cool3,2,60.89419825704608,16.857607952443463
cool4,1,116.20119204745521,2579.503013240478
cool4,2,154.59871352154977,501.36971016002855
cool4,3,128.09485743688683,2089.708024327196
cool4,4,158.85159442096392,124.06407884310227
cool5,1,99.99,0.0
cool5,2,99.99,0.0
cool5,3,99.99,0.0
cool5,4,99.99,0.0
cool5,5,99.99,0.0
cool5,6,99.99,0.0
cool5,7,99.99,4.153443999999986
cool5,8,87.81144827728266,9.727838356364531
furniture1,1,36.50942319634473,3.5742806505193827
furniture1,2,36.4291903665633,3.884090611246905
furniture1,3,37.77140771202154,5.224394419472561
furniture1,4,38.284087360188565,10.785229789350296
furniture1,5,32.71253502435415,5.232496014806454
furniture1,6,34.17581480790998,0.6792812308604637
furniture1,7,34.871878401173205,0.016415144085934075
furniture1,8,34.92845756361808,0.0051183202034608055
furniture2,1,75.0,25.046750835994438
furniture2,2,73.43597461886372,12.503116505248421
furniture2,3,70.1435418768147,0.05931264576242108
furniture2,4,70.3023798567253,0.16190954909826463
furniture2,5,70.05111589945217,0.022836015067236867
furniture2,6,71.30563001505676,345.75059513695817
furniture2,7,89.99825062786702,0.0096531858762631
furniture2,8,103.23476249643811,2.042602458706669e-06
furniture3,1,31.492766536530546,47.709874118872214
furniture3,2,40.3315570914441,3.7309127975079845
furniture3,3,36.71510098973478,1.511391657484779
furniture3,4,39.2828349254131,18.34267499833822
furniture3,5,32.25107932221819,7.556564892736412
furniture3,6,36.96657030565571,3.867398767086784
furniture3,7,35.19719396794565,0.03888546099415049
furniture4,1,99.9,0.0
furniture4,2,99.89999999999999,2.0194839173657902e-28
furniture4,3,99.89999999999999,2.0194839173657902e-28
furniture4,4,99.9,456.4327038985104
furniture4,5,83.93204763451995,0.009744513916856348
garden1,1,122.79061812591912,7.787549524708365
garden1,2,120.20184760363692,313.3554085823862
garden1,3,109.97198279923587,215.5606189170579
garden1,4,77.08434144255943,166.55602280123875
garden1,5,82.56620240456469,55.11277073799099
garden1,6,121.65640368890223,36.85545054990722
garden1,7,117.60684618436707,5.727185185278443
garden1,8,130.56120539564978,422.76316732209756
garden1,9,295.609962415058,34451.05814771925
garden1,10,-143.66742091083142,64347.16043155292
garden1,11,123.23304122892114,1105.099790147751
garden1,12,82.27979268525814,313.65144313113575
garden1,13,117.44956392671156,365.8126968385856
garden10,1,59.9,0.0
garden10,2,59.9,39.08398732910159
garden10,3,56.917394437753615,2.227241157837936
garden10,4,51.5420977031743,2.6964848667703136
garden10,5,50.615683143432776,0.08083607492826682
garden10,6,53.8043508332873,0.009148763092833277
garden10,7,54.04537739157558,0.02113458598131921
garden10,8,53.448923139766,0.0679127093264091
garden10,9,49.90000000000001,2.0194839173657902e-28
garden10,10,49.89999999999998,4.543838814073028e-28
garden10,11,49.90000000000001,2.0194839173657902e-28
garden2,1,59.9,0.0
garden2,2,59.9,0.0
garden2,3,59.89999999999999,29.702499999999876
garden2,4,56.17837478561144,39.4179899486015
garden2,5,42.5389234960188,54.185447297464016
garden2,6,44.21940147043353,49.195240130641544
garden2,7,55.690256203067854,3.205017272622934
garden2,8,49.34408884889248,20.75632641678581
garden2,9,55.086230416790734,26.896985936045404
garden2,10,48.385804772154884,2.2927871880289175
garden2,11,53.76571059828677,14.943718429706694
garden2,12,57.25095551190166,54.03654693795739
garden3,1,96.94316677836764,531.6175582101697
garden3,2,118.75513889553918,210.39905437888345
garden3,3,96.19879844275187,12.994571812866317
garden3,4,29.70748899725541,3633.981132796022
garden3,5,98.14162968357306,66.44906649810947
garden3,6,71.98840899261717,2636.1301120067264
garden3,7,126.40413902493505,41.01299665069603
garden3,8,137.47775296621666,582.9530010183893
garden3,9,72.46193585428233,1409.1062598080143
garden3,10,97.34588588728002,160.126603977739
garden3,11,161.88156030449682,4254.286749631422
garden3,12,86.74677675647672,175.38296187779514
garden3,13,98.36254225615403,2.6486187080042014
garden4,1,57.17212576495625,2.022441691352396
garden4,2,53.325821109954575,11.736250277410404
garden4,3,50.17099151536188,0.034652323110582604
garden4,4,53.6545906057294,0.06022577079626048
garden4,5,54.0394239770825,0.019439045385501758
garden4,6,53.88636106125886,0.6863564454601858
garden4,7,49.56794685571329,0.11025929063069113
garden4,8,49.899999999999416,3.3947524650918934e-25
garden4,9,49.89999999999997,8.077935669463161e-28
garden5,1,99.28549906459264,3.810951055317622
garden5,2,102.14987243046885,9.92169632822772
garden5,3,110.42534837239147,130.53858543050836
garden5,4,154.2270033348666,3050.021897349366
garden5,5,104.8810411683395,34.586645223703954
garden5,6,-30.802007966828228,16978.61328018737
garden5,7,104.8788802718327,15.045712163212913
garden5,8,112.1434036644414,124.17544522868587
garden5,9,107.4331931958433,41.38597469504455
garden6,1,59.9,0.0
garden6,2,59.9,56.14588162524694
garden6,3,56.253723872656764,1.331078774338117
garden6,4,52.94789727596997,9.289677804865182
garden6,5,50.006167823885505,0.2905139565141202
garden6,6,54.53782224020801,0.40681721010396416
garden6,7,53.464914296721,0.1892995691977823
garden6,8,53.41515152000017,2.908056841006738e-26
garden6,9,49.899999999999665,1.1152599933652577e-25
garden6,10,49.909999999999705,8.486881162729733e-26
garden6,11,49.909999999999734,6.911683707184417e-26
garden7,1,59.9,0.0
garden7,2,59.9,73.5782716430617
garden7,3,55.77054658969668,1.4574071468411665
garden7,4,52.77397384241284,8.259725646873251
garden7,5,53.101226574855616,2.8941718589949756
garden7,6,55.53939406078519,2.6876128865377655
garden7,7,75.825863496332,480.7434900597844
garden7,8,52.68750959105215,0.04515217389482476
garden7,9,49.99950967082899,0.009902174588494647
garden7,10,50.326551843652716,0.18194647532353225
garden7,11,47.10153422615305,7.831410687392805
garden8,1,179.99,16.0
garden8,2,185.7833984118736,4.288574160123456
garden8,3,183.3011398999374,18.49980443883348
garden8,4,179.08073974578963,15.420492919964213
garden8,5,176.56822459125428,5.913531638580422
garden8,6,180.19064708190848,1.4176404736571793
garden8,7,178.1803794662746,367.8869564702878
garden8,8,173.63687840066902,1199.713345342732
garden8,9,184.43178204171807,2064.046819486176
garden9,1,59.9,0.0
garden9,2,59.9,0.0
garden9,3,59.89999999999999,42.52207838275593
garden9,4,56.64248130240427,0.7595358894545768
garden9,5,51.88485618058762,3.9396540576168753
garden9,6,50.80055596387712,0.05037512535112662
garden9,7,54.10658765240286,0.04267845812532474
garden9,8,56.09340031705385,4.811004950851931
garden9,9,52.49414926020306,0.005258774723656926
garden9,10,48.64681868224049,1.5704634151814507
garden9,11,47.400530854248665,6.247346010562904
garden9,12,50.71355707369138,0.6618751121532894
health1,1,84.99,0.0
health1,2,84.99,0.0
health1,3,84.99,0.0
health1,4,84.99,0.0
health10,1,49.734611750299464,3.159108990173535
health10,2,50.00302811649226,0.4998092440704829
health2,1,325.0,0.0
health2,2,325.0,0.0
health2,3,325.0,0.7971938010204362
health2,4,332.53798128993566,6.441349028063466
health2,5,325.60132472288115,19.348344193536633
health2,6,328.17261907811115,3.3393210336833286
health2,7,330.33345709275744,0.11119363271024517
health2,8,331.31881064276325,1.7392615114656254
health3,1,132.6984759376054,94.25450503106305
health3,2,122.31510209893992,0.4554871768552985
health3,3,120.52727867831777,6.064996308268241
health4,1,29.9,0.0
health4,2,29.900000000000002,1.262177448353619e-29
health4,3,29.900000000000002,1.262177448353619e-29
health4,4,29.9,0.0
health4,5,29.899999999999995,1.262177448353619e-29
health4,6,29.899999999999995,1.262177448353619e-29
health5,1,349.9,0.0
health5,2,349.90000000000003,3.2311742677852644e-27
health5,3,349.90000000000003,3.2311742677852644e-27
health5,4,349.9,0.0
health5,5,349.9,0.0
health5,6,349.9,770.8195061514048
health5,7,337.533519977638,152.9298281434784
health5,8,345.36989103868643,20.521887201373282
health5,9,349.899999999974,6.748275146526847e-22
health5,10,349.90000000003863,1.4940949814239062e-21
health5,11,349.8999999999925,5.629998044189045e-23
health5,12,351.18181818345084,1.1410123932062555
health5,13,364.20981772226105,0.04402347657481521
health5,14,364.19094944529314,0.036461690657758866
health5,15,362.1578923563767,3.393360570695416
health6,1,67.0954279865458,0.011115060347102577
health6,2,66.65349691625137,0.11323432537233377
health7,1,64.99,38.32199545895689
health7,2,57.985224066446946,1.6165662941297712
health7,3,55.453135876952174,12.509407824902878
health7,4,58.89352996695088,0.009306467276498807
health7,5,60.61489934613166,2.640297885059083
health7,6,60.63042235234525,2.6909854940739146
health7,7,58.851304140841215,0.019236541347794085
health7,8,58.991337979749396,1.7901898097883787e-06
health7,9,58.99000000000001,5.048709793414476e-29
health7,10,58.989999999999945,3.2311742677852644e-27
health7,11,58.989999999999974,8.077935669463161e-28
health7,12,58.98999999999999,2.0194839173657902e-28
health7,13,58.989999999999995,5.048709793414476e-29
health7,14,58.989999999999995,5.048709793414476e-29
health7,15,58.989999999999995,5.048709793414476e-29
health8,1,89.99,0.0
health8,2,89.99,0.0
health8,3,89.99,0.0
health8,4,89.99,0.0
health8,5,89.99,0.0
health8,6,89.99,0.0
